1046,2,1046,NaN,1046,1,1046,1,1046,0,1046,NaN,1046,1,1046,0,1046,1,1046,0
1047,1,1047,1,1047,0,1047,0,1047,1,1047,0,1047,0,1047,1,1047,1,1047,1
1048,1,1048,NaN,1048,1,1048,0,1048,1,1048,NaN,1048,0,1048,1,1048,1,1048,1
1049,1,1049,NaN,1049,0,1049,1,1049,0,1049,0,1049,1,1049,1,1049,0,1049,0
1051,1,1051,NaN,1051,1,1051,1,1051,0,1051,NaN,1051,1,1051,0,1051,1,1051,0
1052,1,1052,0,1052,1,1052,0,1052,0,1052,1,1052,1,1052,1,1052,1,1052,0
1053,2,1053,0,1053,1,1053,1,1053,0,1053,0,1053,1,1053,0,1053,1,1053,0
1054,0,1054,1,1054,1,1054,0,1054,1,1054,NaN,1054,0,1054,1,1054,1,1054,0
1055,1,1055,1,1055,1,1055,0,1055,0,1055,0,1055,1,1055,1,1055,1,1055,1
1057,1,1057,NaN,1057,1,1057,0,1057,1,1057,NaN,1057,0,1057,1,1057,1,1057,0
1058,1,1058,0,1058,0,1058,1,1058,0,1058,NaN,1058,1,1058,0,1058,0,1058,0
1059,2,1059,0,1059,1,1059,1,1059,0,1059,1,1059,1,1059,0,1059,1,1059,0
1060,1,1060,0,1060,0,1060,1,1060,0,1060,0,1060,1,1060,0,1060,1,1060,0
1061,1,1061,1,1061,1,1061,0,1061,0,1061,NaN,1061,1,1061,1,1061,1,1061,0
1062,1,1062,0,1062,0,1062,1,1062,0,1062,NaN,1062,1,1062,1,1062,1,1062,0
1064,1,1064,0,1064,1,1064,0,1064,1,1064,0,1064,0,1064,1,1064,1,1064,0
1065,2,1065,0,1065,1,1065,1,1065,0,1065,NaN,1065,1,1065,0,1065,1,1065,0
1067,1,1067,0,1067,1,1067,1,1067,0,1067,0,1067,1,1067,0,1067,1,1067,0
1069,1,1069,0,1069,1,1069,0,1069,0,1069,NaN,1069,1,1069,1,1069,1,1069,0
1072,1,1072,NaN,1072,1,1072,1,1072,0,1072,NaN,1072,1,1072,0,1072,1,1072,0
1073,1,1073,1,1073,1,1073,0,1073,0,1073,0,1073,1,1073,1,1073,1,1073,0
1075,1,1075,0,1075,1,1075,1,1075,0,1075,NaN,1075,1,1075,0,1075,1,1075,0
1076,2,1076,0,1076,1,1076,1,1076,0,1076,NaN,1076,1,1076,0,1076,1,1076,0
1077,1,1077,0,1077,1,1077,1,1077,0,1077,0,1077,1,1077,0,1077,1,1077,0
1078,1,1078,0,1078,0,1078,1,1078,0,1078,0,1078,1,1078,0,1078,0,1078,0
1079,1,1079,NaN,1079,1,1079,0,1079,0,1079,NaN,1079,1,1079,1,1079,1,1079,1
1081,0,1081,NaN,1081,1,1081,0,1081,1,1081,1,1081,0,1081,1,1081,1,1081,0
1082,1,1082,1,1082,1,1082,0,1082,0,1082,NaN,1082,1,1082,1,1082,1,1082,0
1083,0,1083,1,1083,1,1083,0,1083,0,1083,6,1083,1,1083,1,1083,1,1083,1
1086,1,1086,0,1086,1,1086,0,1086,1,1086,1,1086,0,1086,1,1086,1,1086,1
1089,2,1089,NaN,1089,1,1089,1,1089,0,1089,NaN,1089,1,1089,0,1089,1,1089,0
1091,2,1091,0,1091,0,1091,1,1091,0,1091,NaN,1091,1,1091,0,1091,1,1091,0
1092,1,1092,NaN,1092,0,1092,1,1092,0,1092,0,1092,1,1092,0,1092,0,1092,0
1093,0,1093,0,1093,1,1093,0,1093,0,1093,NaN,1093,1,1093,1,1093,0,1093,0
1094,1,1094,1,1094,1,1094,0,1094,1,1094,NaN,1094,0,1094,1,1094,1,1094,0
1096,1,1096,1,1096,1,1096,0,1096,1,1096,1,1096,0,1096,1,1096,1,1096,1
1097,0,1097,NaN,1097,1,1097,1,1097,1,1097,0,1097,0,1097,1,1097,1,1097,0
1098,0,1098,NaN,1098,1,1098,0,1098,0,1098,NaN,1098,1,1098,1,1098,1,1098,1
1099,1,1099,0,1099,0,1099,1,1099,0,1099,NaN,1099,1,1099,1,1099,1,1099,0
1100,1,1100,NaN,1100,0,1100,1,1100,0,1100,NaN,1100,1,1100,0,1100,1,1100,1
1102,1,1102,NaN,1102,1,1102,1,1102,0,1102,0,1102,1,1102,0,1102,0,1102,0
1106,1,1106,NaN,1106,1,1106,0,1106,1,1106,1,1106,0,1106,1,1106,1,1106,0
1107,1,1107,0,1107,1,1107,0,1107,0,1107,NaN,1107,1,1107,1,1107,1,1107,1
1108,1,1108,NaN,1108,1,1108,0,1108,0,1108,NaN,1108,1,1108,1,1108,1,1108,0
1109,1,1109,NaN,1109,1,1109,0,1109,1,1109,0,1109,0,1109,1,1109,1,1109,1
1110,2,1110,NaN,1110,1,1110,1,1110,0,1110,NaN,1110,1,1110,0,1110,0,1110,0
1112,1,1112,NaN,1112,1,1112,0,1112,0,1112,NaN,1112,1,1112,1,1112,1,1112,1
1115,2,1115,0,1115,0,1115,1,1115,1,1115,NaN,1115,0,1115,0,1115,1,1115,0
1120,2,1120,NaN,1120,0,1120,1,1120,0,1120,NaN,1120,1,1120,0,1120,0,1120,0
1121,2,1121,NaN,1121,1,1121,1,1121,0,1121,0,1121,1,1121,0,1121,0,1121,0
1122,1,1122,0,1122,0,1122,1,1122,0,1122,NaN,1122,1,1122,0,1122,1,1122,0
1123,2,1123,NaN,1123,1,1123,1,1123,0,1123,NaN,1123,1,1123,0,1123,1,1123,1
1124,1,1124,NaN,1124,0,1124,0,1124,0,1124,NaN,1124,1,1124,1,1124,0,1124,0
1126,1,1126,NaN,1126,1,1126,0,1126,0,1126,NaN,1126,1,1126,1,1126,1,1126,0
1127,1,1127,NaN,1127,1,1127,0,1127,0,1127,1,1127,1,1127,1,1127,1,1127,0
1130,1,1130,1,1130,1,1130,0,1130,0,1130,NaN,1130,1,1130,1,1130,1,1130,0
1132,1,1132,1,1132,1,1132,1,1132,1,1132,NaN,1132,0,1132,1,1132,1,1132,0
1133,1,1133,0,1133,0,1133,0,1133,0,1133,NaN,1133,1,1133,1,1133,1,1133,0
1134,1,1134,0,1134,1,1134,0,1134,1,1134,1,1134,0,1134,1,1134,1,1134,0
1135,1,1135,NaN,1135,1,1135,1,1135,0,1135,NaN,1135,1,1135,0,1135,1,1135,0
1136,1,1136,1,1136,1,1136,1,1136,0,1136,NaN,1136,1,1136,1,1136,1,1136,0
1138,1,1138,0,1138,1,1138,0,1138,0,1138,NaN,1138,1,1138,1,1138,1,1138,0
1139,1,1139,1,1139,1,1139,0,1139,1,1139,NaN,1139,0,1139,1,1139,1,1139,1
1140,1,1140,0,1140,1,1140,1,1140,1,1140,NaN,1140,0,1140,1,1140,1,1140,1
1141,7,1141,1,1141,1,1141,0,1141,1,1141,NaN,1141,0,1141,1,1141,1,1141,0
1143,1,1143,1,1143,1,1143,0,1143,1,1143,NaN,1143,0,1143,1,1143,1,1143,1
1144,0,1144,1,1144,1,1144,0,1144,1,1144,1,1144,0,1144,1,1144,1,1144,0
1150,1,1150,NaN,1150,0,1150,0,1150,0,1150,NaN,1150,1,1150,1,1150,1,1150,0
1152,1,1152,0,1152,1,1152,0,1152,0,1152,0,1152,1,1152,1,1152,1,1152,1
1153,1,1153,0,1153,0,1153,0,1153,0,1153,NaN,1153,1,1153,1,1153,1,1153,0
1154,1,1154,NaN,1154,1,1154,0,1154,0,1154,NaN,1154,1,1154,1,1154,1,1154,0
1156,1,1156,1,1156,1,1156,0,1156,1,1156,1,1156,0,1156,1,1156,1,1156,1
1157,1,1157,0,1157,0,1157,1,1157,0,1157,0,1157,1,1157,1,1157,1,1157,0
1158,1,1158,NaN,1158,1,1158,0,1158,1,1158,NaN,1158,0,1158,1,1158,1,1158,0
1159,2,1159,NaN,1159,0,1159,1,1159,0,1159,0,1159,1,1159,0,1159,0,1159,0
1160,2,1160,NaN,1160,1,1160,1,1160,0,1160,0,1160,1,1160,0,1160,0,1160,0
1161,1,1161,NaN,1161,1,1161,0,1161,0,1161,NaN,1161,1,1161,1,1161,1,1161,0
1162,1,1162,NaN,1162,1,1162,1,1162,1,1162,0,1162,0,1162,1,1162,1,1162,0
1164,1,1164,1,1164,1,1164,0,1164,0,1164,NaN,1164,1,1164,1,1164,1,1164,1
1165,2,1165,NaN,1165,1,1165,1,1165,0,1165,NaN,1165,1,1165,0,1165,0,1165,0
1166,1,1166,0,1166,0,1166,1,1166,0,1166,NaN,1166,1,1166,1,1166,1,1166,0
1168,2,1168,0,1168,1,1168,1,1168,0,1168,0,1168,1,1168,0,1168,1,1168,1
1170,2,1170,0,1170,1,1170,1,1170,0,1170,0,1170,1,1170,0,1170,1,1170,0
1173,1,1173,NaN,1173,1,1173,0,1173,1,1173,NaN,1173,0,1173,1,1173,1,1173,0
1174,2,1174,NaN,1174,1,1174,1,1174,0,1174,0,1174,1,1174,0,1174,0,1174,0
1176,1,1176,1,1176,1,1176,0,1176,1,1176,NaN,1176,0,1176,1,1176,1,1176,0
1178,1,1178,NaN,1178,1,1178,1,1178,0,1178,NaN,1178,1,1178,1,1178,0,1178,0
1179,2,1179,NaN,1179,0,1179,1,1179,0,1179,NaN,1179,1,1179,0,1179,0,1179,0
1180,0,1180,NaN,1180,1,1180,0,1180,1,1180,NaN,1180,0,1180,1,1180,1,1180,1
1182,1,1182,0,1182,0,1182,0,1182,1,1182,1,1182,0,1182,1,1182,1,1182,1
1183,0,1183,0,1183,1,1183,0,1183,0,1183,NaN,1183,1,1183,1,1183,1,1183,0
1184,1,1184,NaN,1184,1,1184,1,1184,0,1184,NaN,1184,1,1184,1,1184,0,1184,0
1185,2,1185,0,1185,1,1185,1,1185,0,1185,0,1185,1,1185,0,1185,1,1185,0
1186,0,1186,NaN,1186,1,1186,0,1186,1,1186,NaN,1186,0,1186,1,1186,1,1186,0
1188,2,1188,NaN,1188,1,1188,1,1188,1,1188,NaN,1188,0,1188,0,1188,1,1188,0
1190,1,1190,NaN,1190,1,1190,0,1190,1,1190,0,1190,0,1190,1,1190,1,1190,0
1191,1,1191,NaN,1191,1,1191,0,1191,1,1191,NaN,1191,0,1191,1,1191,1,1191,1
1194,1,1194,NaN,1194,1,1194,0,1194,1,1194,1,1194,0,1194,1,1194,1,1194,1
1195,1,1195,NaN,1195,1,1195,1,1195,0,1195,NaN,1195,1,1195,1,1195,1,1195,0
1196,1,1196,0,1196,1,1196,0,1196,1,1196,1,1196,0,1196,1,1196,1,1196,1
1197,2,1197,0,1197,0,1197,1,1197,0,1197,NaN,1197,1,1197,0,1197,1,1197,0
1198,1,1198,0,1198,1,1198,1,1198,0,1198,NaN,1198,1,1198,0,1198,1,1198,0
1199,2,1199,NaN,1199,0,1199,1,1199,0,1199,0,1199,1,1199,0,1199,0,1199,0
1200,1,1200,0,1200,0,1200,0,1200,0,1200,0,1200,1,1200,1,1200,1,1200,0
1202,2,1202,0,1202,1,1202,1,1202,0,1202,NaN,1202,1,1202,0,1202,1,1202,0
1203,1,1203,1,1203,1,1203,0,1203,1,1203,NaN,1203,0,1203,1,1203,1,1203,0
1204,0,1204,NaN,1204,1,1204,0,1204,0,1204,1,1204,1,1204,1,1204,0,1204,0
1205,0,1205,NaN,1205,1,1205,0,1205,1,1205,1,1205,0,1205,1,1205,1,1205,0
1206,1,1206,NaN,1206,0,1206,0,1206,1,1206,0,1206,0,1206,1,1206,1,1206,1
1209,1,1209,NaN,1209,1,1209,0,1209,1,1209,1,1209,0,1209,1,1209,1,1209,0
1211,1,1211,NaN,1211,1,1211,1,1211,0,1211,NaN,1211,1,1211,1,1211,1,1211,0
1212,2,1212,0,1212,1,1212,1,1212,0,1212,0,1212,1,1212,1,1212,1,1212,0
1219,1,1219,0,1219,0,1219,0,1219,1,1219,1,1219,0,1219,1,1219,1,1219,1
1221,2,1221,NaN,1221,1,1221,0,1221,0,1221,NaN,1221,1,1221,1,1221,1,1221,0
1222,1,1222,0,1222,1,1222,1,1222,1,1222,0,1222,0,1222,1,1222,1,1222,0
1223,2,1223,NaN,1223,1,1223,1,1223,0,1223,NaN,1223,1,1223,0,1223,0,1223,0
1224,2,1224,0,1224,1,1224,1,1224,0,1224,NaN,1224,1,1224,0,1224,1,1224,0
1225,2,1225,0,1225,0,1225,1,1225,0,1225,NaN,1225,1,1225,0,1225,1,1225,0
1226,1,1226,NaN,1226,1,1226,0,1226,1,1226,0,1226,0,1226,1,1226,1,1226,0
1227,1,1227,0,1227,1,1227,0,1227,1,1227,NaN,1227,0,1227,1,1227,1,1227,0
1229,1,1229,1,1229,1,1229,0,1229,0,1229,NaN,1229,1,1229,1,1229,1,1229,0
1230,2,1230,0,1230,1,1230,1,1230,0,1230,0,1230,1,1230,0,1230,1,1230,0
1231,1,1231,0,1231,1,1231,1,1231,0,1231,NaN,1231,1,1231,0,1231,1,1231,0
1233,0,1233,1,1233,1,1233,0,1233,1,1233,1,1233,0,1233,1,1233,1,1233,1
1234,1,1234,1,1234,1,1234,0,1234,1,1234,NaN,1234,0,1234,1,1234,1,1234,0
1235,2,1235,NaN,1235,0,1235,1,1235,0,1235,NaN,1235,1,1235,0,1235,1,1235,0
1236,2,1236,0,1236,1,1236,1,1236,0,1236,0,1236,1,1236,0,1236,1,1236,0
1238,1,1238,0,1238,1,1238,0,1238,0,1238,NaN,1238,1,1238,1,1238,1,1238,0
1239,1,1239,1,1239,1,1239,0,1239,1,1239,1,1239,0,1239,1,1239,1,1239,0
1241,2,1241,0,1241,1,1241,1,1241,0,1241,0,1241,1,1241,0,1241,1,1241,0
1243,0,1243,NaN,1243,1,1243,0,1243,1,1243,NaN,1243,0,1243,1,1243,1,1243,0
1244,1,1244,NaN,1244,1,1244,1,1244,0,1244,0,1244,1,1244,1,1244,0,1244,0
1245,1,1245,NaN,1245,1,1245,0,1245,0,1245,1,1245,1,1245,1,1245,1,1245,0
1246,1,1246,0,1246,1,1246,0,1246,0,1246,NaN,1246,1,1246,1,1246,1,1246,0
1247,2,1247,NaN,1247,1,1247,1,1247,0,1247,0,1247,1,1247,0,1247,0,1247,0
1249,2,1249,NaN,1249,1,1249,1,1249,0,1249,NaN,1249,1,1249,0,1249,0,1249,0
1250,1,1250,0,1250,0,1250,0,1250,0,1250,NaN,1250,1,1250,1,1250,1,1250,0
1251,1,1251,0,1251,1,1251,0,1251,1,1251,NaN,1251,0,1251,1,1251,1,1251,0
1255,0,1255,1,1255,1,1255,0,1255,0,1255,NaN,1255,1,1255,1,1255,1,1255,1
1257,2,1257,NaN,1257,1,1257,1,1257,0,1257,1,1257,1,1257,0,1257,0,1257,0
1259,1,1259,NaN,1259,1,1259,1,1259,0,1259,NaN,1259,1,1259,1,1259,1,1259,0
1260,2,1260,0,1260,1,1260,1,1260,0,1260,NaN,1260,1,1260,0,1260,1,1260,0
1262,2,1262,NaN,1262,1,1262,1,1262,0,1262,NaN,1262,1,1262,0,1262,1,1262,0
1263,1,1263,0,1263,1,1263,0,1263,0,1263,6,1263,1,1263,1,1263,1,1263,0
1264,1,1264,0,1264,1,1264,0,1264,1,1264,1,1264,0,1264,1,1264,1,1264,1
1265,0,1265,1,1265,1,1265,0,1265,0,1265,0,1265,1,1265,1,1265,1,1265,0
1266,1,1266,NaN,1266,1,1266,0,1266,0,1266,1,1266,1,1266,1,1266,0,1266,0
1267,1,1267,NaN,1267,1,1267,0,1267,0,1267,NaN,1267,1,1267,1,1267,1,1267,0
1268,1,1268,1,1268,1,1268,0,1268,0,1268,1,1268,1,1268,1,1268,1,1268,1
1269,2,1269,0,1269,1,1269,1,1269,0,1269,0,1269,1,1269,0,1269,1,1269,0
1270,1,1270,NaN,1270,1,1270,0,1270,1,1270,1,1270,0,1270,1,1270,1,1270,1
1271,1,1271,0,1271,1,1271,1,1271,0,1271,0,1271,1,1271,0,1271,1,1271,0
1274,2,1274,0,1274,1,1274,1,1274,0,1274,NaN,1274,1,1274,0,1274,0,1274,0
1275,2,1275,0,1275,1,1275,1,1275,0,1275,NaN,1275,1,1275,0,1275,1,1275,0
1276,1,1276,0,1276,1,1276,0,1276,1,1276,1,1276,0,1276,1,1276,1,1276,1
1277,1,1277,1,1277,1,1277,0,1277,0,1277,1,1277,1,1277,1,1277,1,1277,0
1278,1,1278,NaN,1278,1,1278,0,1278,1,1278,0,1278,0,1278,1,1278,1,1278,0
1279,2,1279,0,1279,0,1279,1,1279,0,1279,NaN,1279,1,1279,0,1279,1,1279,0
1280,1,1280,1,1280,1,1280,0,1280,1,1280,NaN,1280,0,1280,1,1280,1,1280,0
1281,2,1281,NaN,1281,1,1281,1,1281,0,1281,0,1281,1,1281,0,1281,0,1281,0
1283,0,1283,NaN,1283,1,1283,0,1283,0,1283,1,1283,1,1283,1,1283,1,1283,0
1284,2,1284,NaN,1284,1,1284,1,1284,0,1284,0,1284,1,1284,0,1284,0,1284,0
1286,1,1286,0,1286,1,1286,1,1286,0,1286,0,1286,1,1286,1,1286,1,1286,0
1288,2,1288,0,1288,1,1288,0,1288,0,1288,NaN,1288,1,1288,1,1288,1,1288,0
1291,0,1291,1,1291,1,1291,0,1291,0,1291,NaN,1291,1,1291,1,1291,1,1291,0
1293,1,1293,0,1293,1,1293,1,1293,0,1293,0,1293,1,1293,0,1293,1,1293,0
1294,0,1294,NaN,1294,1,1294,0,1294,1,1294,NaN,1294,0,1294,1,1294,1,1294,1
1295,1,1295,1,1295,1,1295,0,1295,1,1295,1,1295,0,1295,1,1295,1,1295,0
1296,1,1296,1,1296,1,1296,0,1296,0,1296,NaN,1296,1,1296,1,1296,1,1296,0
1299,1,1299,NaN,1299,1,1299,1,1299,1,1299,0,1299,0,1299,1,1299,1,1299,0
1300,1,1300,0,1300,1,1300,0,1300,0,1300,NaN,1300,1,1300,1,1300,1,1300,0
1301,1,1301,NaN,1301,1,1301,1,1301,0,1301,NaN,1301,1,1301,1,1301,1,1301,0
1302,2,1302,NaN,1302,1,1302,0,1302,0,1302,NaN,1302,1,1302,1,1302,0,1302,0
1303,1,1303,0,1303,0,1303,1,1303,1,1303,0,1303,0,1303,1,1303,1,1303,1
1305,0,1305,NaN,1305,1,1305,0,1305,0,1305,1,1305,1,1305,1,1305,1,1305,1
1306,1,1306,NaN,1306,1,1306,1,1306,0,1306,0,1306,1,1306,0,1306,1,1306,0
1308,1,1308,NaN,1308,1,1308,1,1308,0,1308,NaN,1308,1,1308,0,1308,1,1308,1
1309,1,1309,1,1309,1,1309,0,1309,0,1309,0,1309,1,1309,1,1309,1,1309,0
1310,1,1310,NaN,1310,1,1310,1,1310,0,1310,NaN,1310,1,1310,0,1310,1,1310,0
1311,2,1311,NaN,1311,0,1311,1,1311,1,1311,NaN,1311,0,1311,0,1311,1,1311,0
1313,1,1313,NaN,1313,1,1313,0,1313,0,1313,NaN,1313,1,1313,1,1313,1,1313,1
1314,1,1314,NaN,1314,0,1314,1,1314,1,1314,0,1314,0,1314,1,1314,1,1314,0
1315,0,1315,NaN,1315,1,1315,0,1315,1,1315,NaN,1315,0,1315,1,1315,1,1315,1
1317,1,1317,0,1317,1,1317,1,1317,1,1317,NaN,1317,0,1317,1,1317,1,1317,0
1319,2,1319,0,1319,1,1319,1,1319,0,1319,NaN,1319,1,1319,0,1319,0,1319,0
1321,2,1321,0,1321,1,1321,1,1321,0,1321,NaN,1321,1,1321,0,1321,1,1321,0
1322,2,1322,NaN,1322,1,1322,1,1322,0,1322,0,1322,1,1322,0,1322,0,1322,0
1323,0,1323,NaN,1323,1,1323,1,1323,0,1323,0,1323,1,1323,1,1323,1,1323,0
1324,2,1324,NaN,1324,1,1324,1,1324,0,1324,0,1324,1,1324,0,1324,0,1324,0
1325,0,1325,NaN,1325,0,1325,0,1325,1,1325,NaN,1325,0,1325,1,1325,1,1325,1
1326,1,1326,NaN,1326,1,1326,1,1326,1,1326,0,1326,0,1326,1,1326,1,1326,0
1328,1,1328,0,1328,1,1328,1,1328,0,1328,NaN,1328,1,1328,0,1328,1,1328,0
1329,2,1329,NaN,1329,1,1329,1,1329,0,1329,0,1329,1,1329,0,1329,0,1329,0
1331,1,1331,NaN,1331,1,1331,0,1331,0,1331,1,1331,1,1331,1,1331,1,1331,1
1334,2,1334,NaN,1334,0,1334,1,1334,0,1334,NaN,1334,1,1334,0,1334,0,1334,0
1336,1,1336,0,1336,1,1336,0,1336,1,1336,NaN,1336,0,1336,1,1336,1,1336,1
1337,1,1337,NaN,1337,1,1337,0,1337,0,1337,NaN,1337,1,1337,1,1337,0,1337,0
1338,1,1338,NaN,1338,1,1338,0,1338,1,1338,NaN,1338,0,1338,1,1338,1,1338,1
1339,1,1339,1,1339,1,1339,0,1339,1,1339,1,1339,0,1339,1,1339,1,1339,1
1341,2,1341,0,1341,1,1341,1,1341,0,1341,NaN,1341,1,1341,0,1341,1,1341,0
1342,2,1342,0,1342,1,1342,1,1342,1,1342,NaN,1342,0,1342,0,1342,1,1342,0
1343,1,1343,1,1343,1,1343,0,1343,0,1343,1,1343,1,1343,1,1343,1,1343,0
1346,1,1346,0,1346,1,1346,1,1346,0,1346,NaN,1346,1,1346,0,1346,1,1346,0
1347,1,1347,0,1347,1,1347,0,1347,0,1347,1,1347,1,1347,1,1347,1,1347,1
1348,1,1348,0,1348,1,1348,0,1348,0,1348,NaN,1348,1,1348,1,1348,1,1348,0
1350,2,1350,0,1350,1,1350,1,1350,0,1350,0,1350,1,1350,0,1350,0,1350,0
1353,2,1353,0,1353,1,1353,1,1353,0,1353,NaN,1353,1,1353,0,1353,1,1353,0
1357,0,1357,NaN,1357,1,1357,0,1357,0,1357,1,1357,1,1357,1,1357,1,1357,1
1359,1,1359,1,1359,1,1359,0,1359,0,1359,NaN,1359,1,1359,1,1359,1,1359,0
1360,1,1360,0,1360,1,1360,0,1360,0,1360,1,1360,1,1360,1,1360,1,1360,0
1361,1,1361,0,1361,1,1361,1,1361,0,1361,NaN,1361,1,1361,0,1361,1,1361,0
1362,1,1362,0,1362,1,1362,1,1362,0,1362,NaN,1362,1,1362,0,1362,1,1362,0
1364,2,1364,0,1364,1,1364,1,1364,0,1364,0,1364,1,1364,0,1364,1,1364,0
1365,1,1365,0,1365,1,1365,1,1365,0,1365,NaN,1365,1,1365,0,1365,1,1365,0
1366,2,1366,NaN,1366,0,1366,1,1366,0,1366,NaN,1366,1,1366,0,1366,0,1366,0
1371,1,1371,1,1371,1,1371,0,1371,1,1371,NaN,1371,0,1371,1,1371,1,1371,0
1372,1,1372,0,1372,1,1372,0,1372,0,1372,NaN,1372,1,1372,1,1372,1,1372,0
1373,2,1373,0,1373,1,1373,1,1373,0,1373,0,1373,1,1373,0,1373,1,1373,0
1374,0,1374,0,1374,1,1374,0,1374,1,1374,1,1374,0,1374,1,1374,1,1374,0
1376,2,1376,0,1376,1,1376,1,1376,0,1376,1,1376,1,1376,0,1376,1,1376,0
1377,1,1377,NaN,1377,1,1377,0,1377,1,1377,NaN,1377,0,1377,1,1377,1,1377,1
1379,2,1379,NaN,1379,1,1379,1,1379,0,1379,0,1379,1,1379,0,1379,0,1379,0
1380,2,1380,0,1380,0,1380,1,1380,0,1380,0,1380,1,1380,0,1380,1,1380,0
1382,1,1382,0,1382,1,1382,1,1382,0,1382,0,1382,1,1382,1,1382,1,1382,1
1383,1,1383,NaN,1383,1,1383,0,1383,1,1383,1,1383,0,1383,1,1383,1,1383,1
1384,1,1384,0,1384,0,1384,0,1384,1,1384,1,1384,0,1384,1,1384,1,1384,0
1385,1,1385,1,1385,0,1385,0,1385,0,1385,1,1385,1,1385,1,1385,1,1385,1
1388,2,1388,NaN,1388,1,1388,1,1388,0,1388,1,1388,1,1388,0,1388,0,1388,0
1389,1,1389,0,1389,1,1389,1,1389,1,1389,0,1389,0,1389,1,1389,1,1389,1
1390,1,1390,NaN,1390,0,1390,0,1390,0,1390,NaN,1390,1,1390,1,1390,0,1390,0
1394,1,1394,NaN,1394,0,1394,1,1394,1,1394,NaN,1394,0,1394,1,1394,1,1394,0
1395,1,1395,NaN,1395,0,1395,1,1395,0,1395,NaN,1395,1,1395,0,1395,1,1395,0
1397,1,1397,NaN,1397,1,1397,0,1397,0,1397,1,1397,1,1397,1,1397,1,1397,1
1398,2,1398,0,1398,1,1398,1,1398,0,1398,0,1398,1,1398,0,1398,1,1398,0
1399,0,1399,1,1399,1,1399,0,1399,0,1399,NaN,1399,1,1399,1,1399,1,1399,1
1402,1,1402,0,1402,1,1402,1,1402,0,1402,NaN,1402,1,1402,0,1402,1,1402,0
1403,2,1403,0,1403,1,1403,1,1403,0,1403,0,1403,1,1403,0,1403,1,1403,0
1404,1,1404,NaN,1404,1,1404,0,1404,0,1404,0,1404,1,1404,1,1404,0,1404,0
1405,1,1405,NaN,1405,1,1405,0,1405,0,1405,NaN,1405,1,1405,1,1405,1,1405,0
1406,1,1406,1,1406,1,1406,0,1406,1,1406,NaN,1406,0,1406,1,1406,1,1406,1
1407,1,1407,1,1407,1,1407,1,1407,1,1407,NaN,1407,0,1407,1,1407,1,1407,0
1409,1,1409,NaN,1409,1,1409,1,1409,0,1409,NaN,1409,1,1409,1,1409,1,1409,0
